TCGA_patient,CD79B,TP63,HMOX1,CD40,GSR,CD79A,NKG7,NFE2L2,PARK7,EPCAM,CAT,JCHAIN,TXN,SOD1,MS4A1,CD3D,MZB1,CD19,NQO1,KRT5,LST1,GPX1,B_lineage_marker_module,NRF2_redox_marker_module,Squamous_epithelial_module
TCGA-37-3792,2.3671194108452824,3.123798608462621,7.331968497215602,7.756448908628823,5.857097695918737,3.52605628821878,6.968776215016696,6.976412901002425,7.881302431957662,8.613404203333253,6.429251060147058,9.241972427726024,9.765181819726054,7.468153181198852,0.6738277517734518,6.570455341070044,4.089159131911238,0.7583884654793523,7.793766507464997,6.941415057851529,7.003353746138558,10.29424865559,4.058996054940422,7.7395100397829655,6.226205956549134
TCGA-37-4129,1.3591837899745112,0.5257682188879006,8.050562098697968,5.811910245809378,6.60096993540705,0.5835190838514874,2.150104700999506,5.782411186100576,8.54075381352214,8.771794153005462,6.601547961155605,2.812949959455749,7.580188457036579,8.769046044571242,0.2056427419454572,1.180911663368569,0.4573316254850136,0.0323830053116529,4.631034416507567,2.8866086733193974,3.226061471701168,9.033989781237391,1.6089886359761785,7.131218735089247,4.061390348404253
TCGA-37-4130,3.990119851856994,0.8421340801056231,6.726720885870502,5.326939958036967,7.255053126121075,6.588815058650945,8.410661221336094,5.552001960973625,7.491963698709773,9.316521847750796,6.0502012860937615,13.22808335983973,9.789237413781146,6.779732485413946,3.050658408975742,8.250023118794447,7.213454216081946,2.5671316599740703,8.589121905236498,2.68329221852398,6.743438221181474,10.36830302934737,5.995028930488056,7.63879651160474,4.2806493821268
TCGA-37-4132,2.9385492737660543,0.3176513849083635,5.337457777734553,4.73616106739823,7.221398616130719,6.603366710692272,5.718320523130021,5.4590840184148295,8.559735377445925,9.95484261514007,4.590805589497896,11.346691787533295,9.880314213674495,9.084046188454936,2.9859011232781283,5.571734443819247,7.178121030495927,2.466809810695186,8.793670606385495,3.2151038888650647,4.7025134883071535,9.181967441231654,5.465085829122728,7.443593056440573,4.495865962971165
TCGA-37-4133,2.4622879484709035,5.780142089838471,9.755716646525196,4.759560669251084,9.663626234815762,5.490794731851933,5.297114363145391,7.3524089652497295,8.01861414645906,9.461418463994134,7.3418381266483,10.770061749710536,11.83755954149856,8.813219392577217,1.9642137779469395,5.117911098328796,6.238106615244472,1.836489726110627,10.947349392960016,8.126688987661256,4.480555958672904,10.667986298871051,4.788787888369499,9.547463074893228,7.789416513831287
TCGA-37-4135,2.761880953629982,3.4127273385916426,5.68726789285589,6.169806775754648,5.877903722729424,4.502928842178794,4.73925405655682,5.141735228155155,8.395795017969673,8.369924887016035,6.306559367554097,10.2925973751901,9.231567529972915,7.81502906349085,1.0670879648011469,4.831264168180818,5.813570863009003,0.9180045185978744,9.553904944238132,5.922837688293949,5.171923352419919,10.528632653984126,4.503696756165936,7.517825050372574,5.901829971300542
TCGA-37-4141,1.96303014950119,1.65200456002422,7.495514494685714,6.054164727541761,7.091124333661165,5.399700896365211,5.660229843286101,6.024886999313179,8.5286978929307,9.75118786024244,5.657357040040864,9.390045322043129,8.842495234267199,8.800903134658922,1.9696386291599008,5.1002544375024765,5.524725052002365,1.6027894133248972,8.508861602082767,5.241916433930212,4.440653266155606,9.40647948473013,4.55772774141978,7.7284527904299924,5.548369618065625
TCGA-37-5819,2.701260710903974,0.5888045670155503,5.267809180103666,3.848938358571695,7.6290979318684755,6.99546755919662,5.124104764694398,5.0775891016626495,7.7775656873009185,8.723164660694218,5.600790090962347,8.547679242231105,9.85285967634884,8.450416173995391,1.6369609685181588,5.135707234269994,7.16818871551451,3.5198186419945974,9.819048142249544,2.8205057660445525,3.2141869891437618,7.2949055841238994,4.916902028132951,7.374064485164351,4.044158331251441
TCGA-37-A5EL,0.3689359321978999,7.582008716783965,3.798154227433595,5.553621614880408,7.425189882092345,0.5817850751801319,4.530239329873176,8.119805392878659,7.532472816842871,9.5239752995341,6.407624675566609,2.053841190267751,11.288826287063308,8.206019958255377,0.0,3.6981517881603376,1.9161708753397904,2.250900954821015,7.181501145569685,12.213147943456244,1.895961766854404,9.01208059756695,1.8178936632409994,7.679900270803316,9.773043986591436
TCGA-37-A5EM,1.6810443993024786,8.216849631518041,5.766619012111418,5.403519967377655,5.468928636277702,4.649580971917166,5.56389942658547,6.7938802801389055,6.963482215991684,7.654685430142595,4.756446907051769,7.06540320893279,9.976133613402263,8.258661660791901,0.7337014134586813,5.255697107589503,4.751795755617081,1.1428055100858352,6.09120263214385,10.57958050170502,4.5049571937792265,8.978383849743091,3.6325501752416693,7.011282073957613,8.817038521121885
TCGA-37-A5EN,2.8907774142533262,7.735271010605029,6.812758759719557,4.95258051822088,6.120360235506053,6.196974830943145,4.41837887599165,8.226522016478128,7.365441464301032,8.981491649023237,5.659496480151607,8.977402432877073,10.97333151673865,8.225833071748992,4.146834407529926,4.994679279409615,5.321282344359105,3.3852377445270005,7.911933009386954,9.665068496338264,3.38125568135433,8.310665944560244,5.124441384672922,7.780112629286274,8.79394371865551
TCGA-39-5011,2.6556266014999457,3.248701805069007,7.131163477414413,6.890834553314637,8.623517570463834,5.7291203865720695,7.40887911294154,6.256074675633932,8.347526588251831,9.703184641598158,6.879695965331599,8.424675237285326,11.577800123158475,8.381014659374463,3.316044344500358,6.70122189068949,4.993334704293833,2.331676557194749,9.686122820802478,5.938064618157252,5.70908657038769,10.341649243653146,4.905901769237274,8.60962981697904,6.296650354941472
TCGA-39-5016,3.3259763827678595,9.01565506342211,5.94298828834541,5.9979923559449935,8.391003370910452,5.798058293476096,5.931867400152797,9.4801243279921,7.769550267504504,9.09864457178896,6.607038785914212,8.221099857547568,11.147838413938755,8.240227020742012,4.287272809973556,6.03405500579813,3.613178007851592,2.952482674430476,8.643210078411188,13.2875030004522,4.48949797916707,9.987145606724209,4.885151483141734,8.55494698662229,10.46726754522109
TCGA-39-5019,2.8735376231931933,8.205829407939127,8.899020305168362,6.854085438679231,7.93641003407131,6.025372146952483,4.901161353300139,8.30848101711201,7.807347837377061,7.981819553102921,5.529258748025423,10.09759552268598,9.310001494746308,7.929482119999066,3.6138616434526782,5.20703384891224,5.842491148607374,2.5592715376048103,6.486070743735668,11.579254126674265,3.949656319725938,9.097259455078,5.409459294453678,7.936997989742018,9.255634362572104
TCGA-39-5021,2.8104225378391314,6.644555727245429,7.015494224202981,6.374119637385498,8.444193290051539,6.872138020895306,5.36318860246276,8.133520372469441,7.832652076415224,8.957866148239352,5.591670441946966,11.04126920170978,10.946578817145593,8.519397225254316,2.4288927617859155,5.720418021167444,6.981441700608005,2.456622187314871,8.608339107656537,8.723928812055707,4.184343777952908,9.1568415245884,5.566415149648358,8.302004375414471,8.108783562513496
TCGA-39-5022,3.940599024294411,5.848527800786428,6.204755015018154,5.705397390348491,7.4611331589200764,8.176718202807265,6.54052639607188,6.016304649086224,7.414847569500465,6.77199514947186,5.598588524663571,10.26796211569064,9.47904054166814,7.866793022707679,2.726831217032493,6.510389156907149,7.93983012153071,3.485581393358725,8.184762302579731,9.649628032297077,4.366741846314187,8.633984394109854,6.034702780723249,7.430670201094179,7.423383660851788
TCGA-39-5024,2.2057052924035685,7.201080003035794,4.350433597369458,5.803537037877417,5.785309908132157,5.058805681971831,4.7542301246752645,7.899090415161937,7.908748071452263,6.437598953376398,4.508308211626842,7.355772169767048,9.40212908833057,8.515023268548422,2.299332588580872,4.580561586442577,4.215523292765711,2.2772706596556422,6.115632576212862,13.191755140841012,3.083757999844866,8.673466323401545,4.173706674717442,6.906174173597974,8.943478032417735
TCGA-39-5027,0.3952822041322334,8.44627525613219,7.0257408829387655,3.361768359419153,7.155486149957719,1.3550162642195498,3.406536670205172,7.996953036274318,7.486608193975561,9.089085490706482,5.214253056484951,4.918266959092563,11.135762055717915,9.157508376790435,0.203389117367087,2.667233624755505,1.4019034716079584,0.2654368960490983,8.218772451152361,12.53013796500882,1.827127991097631,8.795616637577236,1.700151895983949,8.087511580861712,10.021832903949162
TCGA-39-5028,2.4424392936238637,7.542798958993109,5.062544854212179,5.257791363691366,5.633980399452431,6.50825908152834,4.375727589168341,6.797282809227256,7.800703861221684,5.932337604697967,5.968222109670967,10.33145633174962,9.242434829566724,7.697476377579486,1.4288927617859155,4.566498578595757,6.511033103131783,2.141269284946133,6.520899924658978,11.427501052746893,3.563414424014106,9.521289098058736,4.945877317208145,7.055516300303345,8.300879205479324
TCGA-39-5029,3.1860409264802643,8.415945378814461,5.664582391989876,5.659716242853158,6.135859062134628,6.83254068781363,6.114671025074316,7.483440144071303,7.996413039745104,7.392113885371355,5.108812966936292,9.445050861048308,9.738756692343207,7.744027182493127,3.260326813470302,5.550226551944784,6.695751673831524,2.5663280861329114,8.43456526471623,11.591517858594734,3.9987009898208967,9.606880418693166,5.377965041661442,7.489615515422229,9.133192374260183
TCGA-39-5030,3.91358836511289,6.946782317216956,5.696803432068924,6.65195721844941,5.562260744041784,8.25660593529475,6.2592969712104205,6.010043536333107,7.502862825156578,4.744069578430115,5.45738416258525,10.454678889442263,8.618888705814605,7.446740907235579,3.7089155745023534,6.21482033382139,7.9403923008049535,3.642782425174323,2.7906469432733507,11.493188373743145,4.17988521072698,8.629410173674268,6.366988672682992,6.276522325628359,7.728013423130072
TCGA-39-5031,2.8630463989120565,8.25124284891341,6.100916693412423,6.300391001174826,6.442193762960464,7.262934841412369,4.877160183744411,7.429440219183065,7.289554159770919,8.568044269096395,6.096691965779147,12.232353347982716,8.845906490620823,7.526287171832482,2.688829369389637,5.275133724870496,6.889074361152755,2.414703837469504,3.9183480674060176,12.46097510652968,4.083170810245442,9.13614497833063,5.807333308213409,6.936991168690632,9.76008740817983
TCGA-39-5034,2.5414652784912004,0.4892346345320175,5.238809783584663,3.889308041704665,7.895420780780797,6.766830998180781,4.647878581679114,5.322854728801855,7.728908226336263,9.470934779624262,7.271770209871243,9.560370668632642,8.898786983585875,8.14841099208458,1.1096948648259295,4.1965126237903965,7.094864155843499,2.075224549511728,10.316976234282151,1.3303862989063695,3.102271793423983,7.7505227649981565,4.719679793884349,7.605444059748665,3.763518571020883
TCGA-39-5035,2.9637145531131623,7.830698364539105,5.556735947914529,4.772841073901946,7.554648706932345,6.790558328043229,6.730315245070111,6.614618568684491,7.408948724774026,8.322187305864734,5.632265306837224,10.178220024077634,9.100299385912104,7.834143601640954,2.4733453352095784,5.925883144040158,7.208853742759388,2.5510729899403506,6.38951346685204,11.039799696934654,4.07790095028878,9.230172985733477,5.276943721006469,7.239049746313396,9.064228455779498
TCGA-39-5036,1.8673034537599211,8.339034917144344,5.99877318774614,5.453270634010623,9.200188972690013,5.277992183852975,4.609187604870425,8.611645281007963,8.11035175821928,9.14122457305242,6.737532642201078,8.02949043247489,11.964240279992008,8.609937754400162,1.750649377751032,4.200096258235585,4.876998173918796,1.226570182125558,10.3148230504441,12.611933874538948,3.0269947657803837,9.471017723965453,4.068896348270543,8.863519861555865,10.03073112157857
TCGA-39-5037,0.3719491041386278,8.835775680184343,7.202678260840661,5.363542568825072,8.034058308229103,1.890329949315372,2.307574244604612,8.751120560921484,7.924904524428744,9.08269886423644,5.096961774971308,4.700251045683816,10.85290234600483,8.56985978454739,0.4170558598131493,2.3465881929236394,1.6755901396324258,0.3878036645333289,9.299183286260302,12.082696768866944,2.8931291860172124,9.150178847430576,2.115217475991684,8.369617896150707,10.000390437762576
TCGA-39-5039,2.6722216529991045,6.134011421566076,7.433151419879373,6.236760467926178,6.514947548698071,6.11608399276377,4.411032976376367,7.096876411113452,8.273304673086535,6.565019799544464,6.443132526262708,9.17557050792166,9.431105589251036,7.473091205165101,2.1018517435049007,4.44387845719636,6.556040025314472,2.235788319473357,7.228703270275739,11.877846797570138,3.298130403730526,10.05396605385346,5.013473815700492,7.709371753062367,8.19229267289356
TCGA-39-5040,2.355213648395808,2.5806761441892663,6.696452931178023,3.517452081819864,6.370125910481008,6.110223327231704,3.781139357818096,6.764928634101915,7.805819309428375,9.905453346403414,5.073228984138997,9.10048521038022,9.804162004905177,8.143650043249833,3.874846136670841,3.9787356238350697,5.820360245446144,2.7910430389325165,3.3922074989689706,1.356369213716225,2.470693034722621,6.919189893217593,4.795660526982443,6.645493237530189,4.614166234769635
TCGA-43-2576,2.565962677281056,0.8839335617976027,6.837443761000192,5.0876580162002165,5.243798539979268,6.809998298571284,5.424257005654058,5.393889790212072,7.451054467867063,9.41839890597449,5.2318624493431045,9.99122760832186,8.188341576010815,7.082840943144625,0.9192256539749236,5.522903184024591,7.325282965513912,2.025666700388476,6.469710185934564,0.4020672498278254,4.603869617005689,10.100067926070125,4.960717417178819,6.818494396461846,3.5681332391999727
TCGA-43-2578,1.7507779888534918,3.312447358952275,6.246894477757423,6.115147718187499,7.147213067113487,5.505757575873902,5.013649842631836,5.255243895463777,8.260564871633926,9.703021426185554,6.167530546214513,8.134496656307267,8.821687895941226,8.123240430179838,1.6748221839618225,4.60028164903253,5.640493680238047,1.8830342356551515,8.757436348220516,6.139205473406094,3.651981606727412,9.076590625950882,4.386361434153883,7.449479660855207,6.384891419514641
TCGA-43-2581,2.058316495590823,1.336397656213539,7.417042353392818,4.408514869444548,5.712163787627525,6.418412610539363,5.387235003383801,6.756417550269266,7.48831094263931,9.850559108093483,5.856878653570912,10.961148534744474,8.95047103871423,7.842120876935086,1.265376882527973,4.863765039156152,6.362406765077742,1.6497993765880734,8.091244424864739,1.997581459713087,4.925163932184205,9.954797986525763,4.731996504930428,7.572642083987542,4.39484607467337
TCGA-43-3394,1.3476089677593068,8.417318787742635,5.938768021267001,4.576800250139721,7.559261593815594,4.403915289786049,3.294297254884324,9.38328027652236,7.788146034433709,8.817863047263648,6.914975843413039,9.66202048579794,10.612827776971288,8.60247915041954,0.8830733484512632,3.364740503481129,4.347077404324007,0.6828429347730692,8.093420205474862,11.442947278772577,3.50201228760469,9.27386342060182,3.700476954433051,8.297359536060688,9.559376371259619
TCGA-43-3920,1.983933016358921,6.335327821665111,5.425217582070819,5.079625579725536,6.307007677762087,5.530470325399191,6.01893233115973,6.766035889758967,7.722704404666675,6.738184156705561,6.377064734891471,11.232869256240924,9.125553470979758,7.807613167117785,1.302757715638036,6.079627712891059,6.189986605934193,1.7473873996527176,3.782827892074894,10.842349871944764,5.048214384608036,9.470113413932603,4.723861414135646,6.882679228573548,7.971953950105146
TCGA-43-5668,3.735348870185885,1.774122871757532,6.808054202029058,6.537935880360712,7.589137264583563,7.405229979762559,6.568007775813347,5.970027640623504,7.515074534940813,9.12040948692245,5.1018727489057385,10.960261984828175,8.766162805200274,7.461222399569544,4.236890548335801,6.209525498577685,5.851111866556835,3.539220861173239,6.8115480955142775,2.8309651372402493,4.510708792679504,9.325323896280215,6.037999998743315,7.229168631588272,4.57516583197341
TCGA-43-5670,0.1562671630518036,6.682441268979908,6.264855409985415,5.656736609042191,5.812577802402664,1.5293712052539286,1.7794698572951697,7.1579663274679,8.25821126394964,8.238781606119709,4.828656966723711,2.748761763166749,9.996067951813217,7.887429615914558,0.2149951346149232,1.7557848999163317,1.243181601644472,0.9439588230133358,7.323381779200765,12.25408262747842,1.8729469276679336,9.514716420826977,1.784753185683915,7.348206534291901,9.058435167526012
TCGA-43-6143,1.2058929275076706,8.140678976342663,6.125946536279979,5.126815961246853,7.938572208528202,5.218323957817265,4.026410567619773,7.981950237351706,7.678365627081924,8.451930219111578,5.59234042093514,7.873935590981548,9.14376303541356,9.215714993527731,0.7853412987051824,3.404589814090812,4.5159205616233695,1.2903654208508843,9.985243820209837,11.547131819628325,2.7439888231908527,8.120193286617457,3.7166565312475393,8.012965567357952,9.379913671694188
TCGA-43-6647,2.529945849783255,6.449916227346287,5.781044909354034,7.075981799017906,4.971074458112191,7.068134429064305,5.0188522353268565,5.549595247652055,7.451452639983239,4.903260057783016,7.043463718291785,8.692264679294109,7.650820554354457,8.317892377068336,1.7750505414831748,4.561020577829269,7.1596180862615135,2.1950955771772183,2.921836177660319,12.623080174068445,4.069736532467562,8.5680511114842,5.213727280297355,6.350472319247173,7.992085486399248
TCGA-43-6770,1.3184614651675828,8.994152294176121,6.735247313376799,4.720097843394663,7.489767697008256,4.237250121383587,3.499986164421874,8.589025249983264,7.351658361381903,8.870306147441918,6.677613945824932,7.424499729135934,10.421682275104704,8.55471930224616,1.0603241331511035,3.5531884510784093,4.443427629495143,1.015354834293464,7.615336102801945,13.848137005227745,3.738000356681368,8.848369742444596,3.459916536574497,8.116470203598832,10.570865148948595
TCGA-43-6771,0.6155104648841228,6.667775774164331,7.17448432004106,5.060912049587874,5.336558330768351,0.5799524688312953,4.70549692316802,6.45970209860076,7.254042194323235,5.288890061222084,5.233895727538261,1.8660771263093,9.20841703123515,7.39975813757411,0.1705660567920685,4.428832478550492,0.5936884087300691,0.1035312098779929,7.427653099831353,13.787596964136482,2.940411095073521,9.587829448665278,1.284319683573246,7.22853727428179,8.581420933174298
TCGA-43-6773,4.156736376899544,5.682590151163162,5.777740570982614,4.07295469936671,6.441682659735411,7.972930977647248,6.064359072698141,6.5778502449274905,6.614958613953436,6.474775098395845,4.940326518936812,10.156111904613214,10.385413132822793,7.325335140792901,3.879735168734864,5.160944383445134,8.643755918984933,4.274619494716038,7.700567335519408,11.32879142641882,3.3977618978518733,8.327522554874786,6.165263505851793,7.184554769824027,7.828718891992608
TCGA-43-7656,4.349620048177693,6.970386635051077,5.451507864290106,6.243975575410557,5.708195514660159,7.514317973574552,5.850649426240195,6.723666404629255,8.405829026463493,8.030891660603393,6.390409743623223,10.283532440219933,8.872073362652804,8.157156416293123,5.553984020820068,6.184246567655943,6.791536703305931,4.186429245164943,5.487177608389148,10.00052358637115,4.215647537176912,8.838811876216793,6.417628000953381,6.953624848844326,8.333933960675207
TCGA-43-7657,1.1719113465526856,7.938209914293372,5.468430177291903,6.146773324094766,5.445508217018006,4.771711303947512,2.488874866614148,6.991717971244757,7.781288232772301,8.288582350841143,5.1455307329851365,5.991356309289537,9.800907825017037,8.45019509684429,0.0677763720484927,2.30955456875698,4.857020537067647,0.7892701864317095,6.23697471176316,12.510591162687364,2.90097304437343,8.628953993695365,3.3994027684903356,7.021027340732457,9.579127809273961
TCGA-43-7658,1.7209788451443524,0.8531972547703564,6.083000565676004,4.508333568442438,6.189112917344774,3.366252263699564,7.092336425643161,6.80813917428683,9.108972877061772,9.291892902300695,6.240919142127139,6.399107846323851,10.661958779558416,8.827006962659096,1.0534589319415206,6.34212623953492,2.889843416918698,0.6679375279789245,6.177614874145024,6.152836459931756,4.453458316221187,9.073559181678814,2.9437017714927642,7.507663949684513,5.4326422056676025
TCGA-43-8115,2.752213367865143,6.882435188492732,5.985794130931821,5.230560414315763,6.319287350964479,7.013767069513299,5.818339311362854,6.475692905255616,7.438264569687897,8.874624547638136,6.327477195332721,9.701984239420613,8.075077973685028,7.868658988632214,2.706375831637021,5.94413691789008,6.532413592972486,2.417731019661532,4.430874007954688,10.408712603942467,4.557256903679084,9.13093395778342,5.193577933626551,6.826724563817498,8.721924113357778
TCGA-43-8116,3.213580582821337,8.232492400571378,4.462196319281554,5.662661255475094,5.517055177115428,7.202970087304314,4.751790400828986,7.14512716994949,7.961785367731084,7.491809013307709,6.584687460763408,8.10268227405022,8.382176559625572,8.127308781285047,3.348558207137156,4.948138251286154,7.503537170129825,3.548572256315594,3.8083850506560935,12.722911119783776,2.939790754900577,9.062981359506734,5.511794547604792,6.636239734772916,9.48240417788762
TCGA-43-8118,1.0164963198961956,8.146498416627045,7.738745547800136,4.816512671206655,6.948022579054042,1.648281355360752,3.872937080693185,8.051559170071073,7.434030177486372,7.991450418148329,6.335552927884983,5.382542757868694,9.616823756664704,7.33894937325377,0.6633901654518928,4.179304026196232,2.1116990721974203,1.561350578348369,6.246993255795817,12.682839555839802,4.126122115606088,9.338121741558794,2.4571818457614256,7.701846044010415,9.606929463538393
TCGA-43-A474,0.2801248919757295,8.7326989451717,7.641435481812769,3.375706740723043,8.706430745642033,0.630498665826265,1.545770726110136,9.671048290265638,7.4077869560364284,9.043954139582402,6.069803113948265,3.223190835122079,10.91388974673333,9.132626192853564,0.0865120465742818,1.2271865604314771,0.9031154175175926,0.0772429989324603,9.13970507820124,12.624515661015716,1.4897998029165234,9.20367248109737,1.225198799524493,8.809826391319277,10.133722915256605
TCGA-43-A475,2.2433339566276524,7.129789932135169,6.808853515804952,5.9322123893133645,8.758472749400532,5.9517626196148266,8.057379327102332,7.969979307627803,7.757209973795825,6.204756970964193,5.505335207324615,9.92175630639862,11.388300467200532,9.064887161733294,3.266036893995317,6.842068691792747,6.279586439211836,2.7169470094776864,8.41350988550989,12.249404096257134,4.936138503423968,9.180890534957072,5.187376516377043,8.386278603694837,8.527983666452165
TCGA-43-A56U,4.37666545751677,5.227590915626784,5.114342035791455,5.181166174269977,4.547011722312445,8.562145477963744,5.245518480464883,5.650313646457851,6.5280336460159685,5.540842523727693,4.793125962414743,9.801517603432265,7.906997591523002,6.551309903613679,6.008173116363526,5.877727074905806,8.939759319581281,5.465889597593789,4.686831048571194,10.687541378252352,4.091369795763858,7.846281434346258,6.905045249531622,5.8870266681288275,7.151991605868943
TCGA-43-A56V,1.757578022534634,7.842824249038292,5.447770926045536,3.921064945187733,6.533521300142668,5.622230497523231,3.5977814341846006,7.375499977330948,7.417824673134003,7.843967518193827,5.545162186266399,7.813800427022677,9.425504413457508,7.998098447500126,2.7935629945335823,3.462222499643781,5.954384779202184,2.4533858803664503,6.728150450815788,12.189156694666828,3.1767376473965445,8.72288879785572,4.330858220910071,7.222074562426837,9.291982820632983
TCGA-46-3765,2.938568092059279,8.865397685389478,6.876049069164114,5.371506590105539,7.19742706055808,7.323392588475936,4.366741846314187,8.474272165075101,7.667066113324059,8.70619035190362,5.691215888260729,11.862303492314936,10.579983288971276,8.283240719510232,2.604593257056665,4.635957491729315,7.011851169976124,2.6388384367240314,7.701700138347436,11.121663794331306,3.513503378589207,8.955414814802156,5.678721946673216,7.96991289308614,9.564417277208134
TCGA-46-3766,3.5029797448079445,5.654733398207618,6.620065832049704,5.770649358537468,5.267842881151271,7.862697481512811,5.780740533346228,6.632673916430743,7.567575868524113,6.413951124201677,7.262673686981836,12.234460873768844,8.01022596845477,7.263783736358293,4.290851958617426,6.034673529300271,7.355793308284977,3.279827839440884,5.553974808237472,9.953362302162647,4.959937038301551,9.097675840734595,6.328180080710051,6.963614583799836,7.340682274857315
TCGA-46-3767,3.609128492318088,6.531306594398728,6.491918817606786,6.186092444155789,5.88526685600054,7.394571589323818,4.922602241181938,6.72201511181204,7.585322378188611,6.940389951504168,6.666008070685059,12.340088122535434,8.354631551826714,7.6102061769655345,4.592803840399619,5.7283695255732185,6.626284345322392,3.1449273848567247,3.9617714793489855,12.136223755594044,4.681145626457807,9.229480495253044,6.270556602701695,6.865162319937338,8.535973433832313
TCGA-46-3768,0.8510393857087252,8.48688126749213,7.98857165229964,6.08578154655269,8.81618816234176,3.024177814301165,3.883073348451264,7.507049319501265,7.813715787559356,9.792408181622124,5.964130585803575,6.362620673011155,11.498450690491486,9.520471948357375,0.7506065048355924,3.5196551217557768,2.9701542193673705,0.4127273385916427,9.953156235281789,4.966421238163159,3.1562671630518038,9.474510269073477,2.92244392605262,8.840316107893795,7.748570229092471
TCGA-46-3769,1.6836515448124847,4.070552480604823,7.365725777023396,6.710437276906914,6.844433360383104,4.0930615016124365,5.837991162783564,6.4373842266103045,9.017582344900909,9.099476950159207,6.612060509253447,9.223423998035496,9.370827093023609,8.124800614702579,1.1940239958851295,5.739867000152818,4.4780657927763485,1.678387460140259,8.696334687463251,6.177750397977435,4.894614074335553,9.041754963116814,4.1515787957384385,7.811665153947063,6.449259942913822
TCGA-46-6025,0.662661255475094,8.75912719804398,4.441005334989953,3.52231944890936,8.32518940511581,3.502737941322272,4.146777396404239,6.539062628232507,7.100970291306528,7.306961213053352,5.795722797813045,5.802609418373687,10.751484642930636,7.801568042928381,0.0299828662157143,3.282083906219724,3.7411217769441,0.4967179879351771,9.546945377637597,13.415974748422766,2.1168970182882623,9.245622106061225,2.5368786707393434,7.805825041963645,9.8273543865067
TCGA-46-6026,1.1585955515008968,7.689763907474909,4.6957767246070965,6.025017717245058,5.653194761739843,3.1871026113937058,2.755336270815796,7.114362860121967,7.771560777149951,8.659686277183175,5.651929960474339,5.5949485792166005,7.770275378245903,8.020388854399135,1.5386374851706432,2.2143113486853343,2.7338749185750526,1.2712463739354585,3.2948706718614225,12.48991169143946,2.007626092376178,9.08734535229312,3.0727747481482024,6.411018070467854,9.613120625365848
TCGA-51-4079,2.272142661964176,9.459344931373542,6.8774092997205685,5.023463844820185,8.924889089087491,6.114616892754066,5.251082803316987,7.74803515104782,7.084655342422888,8.32276101079215,6.87716509284907,9.8103163290322,11.61583540632763,8.41099313492334,2.1120662083909965,4.429073596379995,6.398338398007207,1.9729499269942647,9.908402528947084,13.57646666729694,3.3119825778540286,8.818454358304653,4.8148420374233,8.647648007650957,10.452857536487544
TCGA-51-4080,0.443394474838584,8.896317568144887,4.891696227688125,5.419087135895361,8.161485142516621,2.1686099467891475,3.90967711325429,8.697085022876976,7.458533753465738,10.306615869602036,5.88105521134576,5.761928810119983,11.33065620616888,8.711481140410354,0.7207162425211314,2.561668285299749,2.122142584220448,0.5009040067013038,8.584253752999556,11.327637182411,2.907794401337916,8.256306830918822,2.4481118858694226,8.064252441865637,10.176856873385974
TCGA-51-4081,0.5558161550616397,8.626231405781544,6.838297566651428,4.862590248380162,8.550838730217238,1.9575803448474485,2.0854926421644686,7.292515819830655,7.360148277548462,9.107380039915595,6.766246636170205,4.802239754740926,10.893315335762834,8.473223147277164,0.0,2.0162823601299946,2.299010149498923,0.8823691558311588,8.562558026946428,12.208314814088997,2.0534241761617364,7.9141865797351185,2.1942294011943226,8.161397730323884,9.98064208659538
TCGA-51-6867,1.0399805976908814,8.155079795259928,6.83067238166364,6.814872097312817,8.093750831364297,3.986146947970543,6.263026891777555,8.391483338331307,7.615661267411287,8.65502654149928,7.297918634806965,8.86854756786762,9.99431128691743,8.296818953570025,1.2744704082273726,5.406356390087551,3.929734197583119,0.6913554919310606,8.479984328306587,6.15148949276864,2.772329091534554,8.445655119616815,3.800729615511916,8.228824359322132,7.653865276509283
TCGA-52-7622,2.9412190170939745,8.325004515526116,9.04507486706621,5.725473966015016,7.928212778751874,6.416778952919756,5.813758107911716,7.490265258313593,7.443861885142761,8.29321182537983,6.411539799255302,9.799183333562263,11.081726152614344,7.8922422554968605,4.486946009302471,5.541493156746028,6.138781709787375,3.421829204895305,9.461071546901987,11.38236264275137,4.597632475152123,9.041925491808804,5.561458884796594,8.544007268776122,9.333526327885773
TCGA-52-7809,1.9246320070096967,6.950539567309357,5.780879609662073,4.81649731148601,6.804240752203421,4.999603204301846,4.657234118688212,5.997678550151035,8.013289729069657,9.541595565988388,6.395909380155924,8.352669377685313,9.448428149944553,8.19235249395431,3.009705472283667,4.50467759063253,5.259336521688781,2.392564720732265,4.92968212882769,10.490649647352845,3.323557419888217,8.236468700824942,4.393572659312512,6.973204970715493,8.994261593550197
TCGA-52-7810,0.1450904768024198,8.008108112077322,4.560763858562241,3.878735149026925,5.191286276121396,1.094776556895597,2.2947530664452382,6.757379341218285,8.104076615761995,6.34347711263703,6.301075442845304,3.181929437690066,10.090008118307642,9.074767387007636,0.0801118598615981,1.5430503856483728,1.9313048436506688,0.1397314222437436,6.669242246317494,13.208681289809956,3.004789003697109,8.70674119494777,1.4930971065958596,7.168907983165971,9.186755504841436
